config_id,n_splits,mean_Accuracy,mean_Precision,mean_Recall,mean_F1-Score,mean_Demographic Parity Diff.,mean_Equal Opportunity Diff.,mean_Predictive Parity Diff.,mean_Average Predictive Value Diff.,mean_Average Odds Diff.,std_Accuracy,std_Precision,std_Recall,std_F1-Score,std_Demographic Parity Diff.,std_Equal Opportunity Diff.,std_Predictive Parity Diff.,std_Average Predictive Value Diff.,std_Average Odds Diff.
logistic_regression|standardization|none|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7189764614914315,0.8272146273673324,0.765531956519081,0.7899992365919113,-0.025762125762125738,-0.003698717144492214,-0.055948583580162525,0.009793606066735868,0.0008712109675453975,0.02044016991072261,0.0460226525306639,0.11055202961844278,0.0341225734446368,0.02450402334768152,0.025095793765055052,0.08002502002363189,0.05436705953796792,0.04546620370567441
logistic_regression|standardization|none|pre=reweighing|tune=random|post=reject_option_classification,3,0.7199894505283727,0.8613348828392223,0.715674406661531,0.7814199813543689,0.00848113848113848,0.07464702844106967,-0.023061554872259027,0.06865513109748611,0.02875765708119279,0.009616992292172395,0.015996694820616303,0.026449463845993806,0.011375833503691247,0.028500784661379786,0.09207900567074134,0.01522752643941568,0.09182859087107527,0.019626918934682516
random_forest|standardization|none|pre=reweighing|tune=none|post=none,3,0.7600085115055174,0.7897146022932185,0.895742391450546,0.8393196139762514,-0.03288911288911286,0.0007843516158556607,-0.05257796602179662,0.0171346041989839,-0.009725993036342731,0.007522552850578945,0.003951067586188707,0.017570432512718715,0.006651635168063383,0.03777724435646617,0.06803204824241985,0.036862525540515084,0.10701142132220662,0.019960212380627566
random_forest|standardization|none|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7429944914974854,0.7669777312634456,0.9114791582602741,0.8324500365070281,-0.08591983591983587,-0.021816658485154423,-0.02423852423852424,0.056241786003690765,-0.08834962415822067,0.02596748261419204,0.02846438289302819,0.030741626600046482,0.014126578352156922,0.0896564282161614,0.08488502576697265,0.04616772184898187,0.046597963368456424,0.11325585667161187
random_forest|standardization|none|pre=reweighing|tune=none|post=reject_option_classification,3,0.6979704255153357,0.8723400746481452,0.6670457185478645,0.7546655392170915,-0.013114373114373115,0.012006328883881756,-0.061998063790875024,0.010985270064233906,0.02645398176106852,0.03047594010378965,0.022699880543623447,0.059856664625015585,0.03404688839929801,0.01633564907726036,0.02664342066863472,0.02769740123152656,0.03671041553383786,0.008302288687809764
random_forest|standardization|none|pre=reweighing|tune=random|post=none,3,0.7399705094315873,0.7999758621067992,0.8514116625704609,0.8199844451097374,-0.015845915845915843,0.018819195525793402,-0.051732075263537514,0.04395697267951043,0.013501319587326874,0.025933776813458407,0.059754953422200524,0.09924323049780134,0.023198145829810588,0.05027704169389164,0.04290516347720755,0.024926278561657106,0.059475874373391156,0.03190314655570295
random_forest|standardization|none|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7359784934635235,0.7948284542133958,0.8528361639949623,0.8179040200313658,0.004154084154084174,0.024374751081348938,-0.06764686223095606,0.03461069030691225,0.037112430698437976,0.01916217352612902,0.05809203898363816,0.09952832997062636,0.020657563103502957,0.03597110628864343,0.04943224834161706,0.04474058776913322,0.04846104983550414,0.023087031671558744
random_forest|standardization|none|pre=reweighing|tune=random|post=reject_option_classification,3,0.7430064795334257,0.8540328188012793,0.764309208515217,0.8049456012232182,-0.029748559748559722,0.007640555363297071,-0.042839431092045244,0.02166851940812245,0.0051181255036345475,0.03795464384554991,0.010127158246578005,0.07855515288179618,0.03861363551072389,0.011776022246792904,0.054185483402527886,0.04504556086330699,0.06088778892331599,0.037620882642881284
gradient_boosting|standardization|none|pre=reweighing|tune=none|post=none,3,0.7610095125065185,0.7949898327805305,0.8871587004634215,0.8385238065951497,-0.01991242991242992,-0.003443099266302226,-0.06894758541432493,-0.00960606783943759,0.014366883230213484,0.03404478090045156,0.017917957158339052,0.031540821496600494,0.023979152457885716,0.04212599447973119,0.02056778927393504,0.03183468483019048,0.059973752960779274,0.03709730234615241
gradient_boosting|standardization|none|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7500074925224626,0.781865903024217,0.8914505459569838,0.8329125930635634,-0.02119644119644119,-0.00270780514865517,-0.06634862606605092,-0.007740885187316897,0.005729153944950975,0.02199969873442435,0.004681136105956508,0.034836473139094125,0.017463869601265117,0.05451089994232941,0.032540340466530565,0.04632685577156301,0.027710410612576546,0.05410047258040699
gradient_boosting|standardization|none|pre=reweighing|tune=none|post=reject_option_classification,3,0.7180443916970863,0.8644789821910962,0.7086925155594684,0.7755483414226583,0.004736834736834765,0.05260426446240166,-0.03736000344608533,0.04030155384355408,0.03155760084663844,0.06511326944210896,0.009061927001796583,0.11294371013210328,0.06501609289537155,0.03256475140227088,0.05225634043968642,0.037164090768439816,0.03344588073566431,0.030187567933720086
gradient_boosting|standardization|none|pre=reweighing|tune=random|post=none,3,0.7409954865044686,0.7694154379760216,0.9000158957240503,0.8294281842504546,0.025356265356265378,0.019067929987585996,-0.08843950958573406,-0.013041650331009716,0.061118674195502265,0.007165950012284448,0.009254773407969027,0.02352352342544705,0.006664205516192833,0.06588022866002761,0.026946527955557097,0.07008637483292192,0.03947286580145241,0.08109037178429403
gradient_boosting|standardization|none|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7329934725144307,0.759921910758342,0.9057383563821332,0.8260255730895033,0.011155911155911191,0.010797727967383949,-0.08176453334895988,-0.008358406519040832,0.03870789919443975,0.006401099743802284,0.01767758307694689,0.029598077214008346,0.002609483273298508,0.029410524262362493,0.01760524284618864,0.07584238376092059,0.035794989245836635,0.04042574578913258
gradient_boosting|standardization|none|pre=reweighing|tune=random|post=reject_option_classification,3,0.7459885034735335,0.8486032839513049,0.775674651211132,0.8103150287170124,-0.0054317254317254315,0.0173277658352959,-0.06683895825449897,0.008451017383355667,0.03548511435060155,0.012469573351681761,0.009786643428333897,0.0241227790838242,0.01187742806407802,0.011839609781482649,0.01987338312213081,0.0494633961934464,0.0158492653582532,0.02278653894875962
logistic_regression|standardization|one-hot|pre=none|tune=none|post=none,3,0.7470104835374296,0.789129188912014,0.8714402748737512,0.8282439589847496,-0.040987280987280994,-0.008931308205565572,-0.05221062218928415,0.014978917468578101,-0.01982411805134049,0.013888817407203205,0.008214193987764642,0.011136267648922159,0.009553089789706995,0.031177442566183572,0.027479713868143858,0.03111793474461306,0.04999481850717647,0.028721829108906777
logistic_regression|standardization|one-hot|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7440134745523966,0.774061731527382,0.8957485051905651,0.8304041953350536,-0.06637882637882635,-0.028502015276272646,-0.04490777450929254,0.007392007591248584,-0.05431727897332328,0.011669304680173678,0.001532413686512528,0.02085515281834715,0.009641791132498162,0.04508426268979293,0.06651468659404612,0.06002477444255914,0.06859973651580127,0.06347682458842302
logistic_regression|standardization|one-hot|pre=none|tune=none|post=reject_option_classification,3,0.7010004015992041,0.8681787802840434,0.6756905469351823,0.7597415898456173,-0.0322340522340522,0.03206495861109079,-0.004137541054779555,0.06440148760953503,-0.015830048683431255,0.013517988345918868,0.015354642949356347,0.020802436818094912,0.013011817006936996,0.017025608298195615,0.05909787823796658,0.04273646028855349,0.03849616248901872,0.03935974963625928
logistic_regression|standardization|one-hot|pre=none|tune=random|post=none,3,0.714016411621202,0.8274274793715491,0.7557927686683051,0.7852152765925959,-0.05303940303940302,0.002078460211327182,-0.00878780878780879,0.04810453183513492,-0.03485473575803727,0.01961175745157371,0.04647960635349538,0.1038183976562744,0.03241889411433022,0.0528545447085253,0.058534301470320384,0.03610904387175449,0.06750575843920241,0.05698060731567486
logistic_regression|standardization|one-hot|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7120383856910802,0.8053107841741823,0.7857684359830283,0.7900797798125702,0.02701757701757701,0.04298755112041808,-0.06027746790383507,0.013062650122926761,0.05510464061438258,0.040154202526781764,0.05226961167248266,0.11837653375200947,0.042657482063940794,0.19591766155812584,0.1791508091275459,0.11668667365275816,0.0829515235253514,0.2240820755272158
logistic_regression|standardization|one-hot|pre=none|tune=random|post=reject_option_classification,3,0.7140254026481571,0.8585074685476707,0.7086436056393138,0.7747379157773756,-0.013740033740033741,0.04317833086484616,-0.023586520403982496,0.05190445153929379,0.007901633137450029,0.042220454678236756,0.006094444605195965,0.07783950119549869,0.043435854756548285,0.04636558168440662,0.089068471926437,0.03793647250567386,0.04512319206912973,0.06360031169719446
random_forest|standardization|one-hot|pre=none|tune=none|post=none,3,0.7630055204905505,0.7826666330417353,0.9157343213137205,0.8439479427139146,-0.04195930195930194,-0.013737867715471955,-0.05683976772001683,-0.006813144065705416,-0.018462521613942757,0.007676520701608652,0.00217643884515068,0.014872912572631623,0.00626412353836808,0.01460500070437099,0.05184950305473555,0.041801813031360706,0.0849397563089947,0.012756844846953958
random_forest|standardization|one-hot|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7359844874814935,0.7509637194325158,0.9343323184524901,0.8321240936152222,-0.10948220948220948,-0.04018988791749215,-0.020785618831720736,0.033271039935552194,-0.11977876079396173,0.013517883694225167,0.024200174662692687,0.028976471188470004,0.0030530097992799653,0.08109411194028462,0.07170831980794885,0.083273567503314,0.02762945330529842,0.12350699217622445
random_forest|standardization|one-hot|pre=none|tune=none|post=reject_option_classification,3,0.7029874185562809,0.8741365576523054,0.6728048616460635,0.7598065810874104,-0.008871528871528886,0.0019086587484223132,-0.08140948486329296,-0.009317266125774317,0.0404307817252852,0.02637941005501887,0.017153226030042795,0.042222497779954266,0.027455457643052378,0.04673824460852203,0.047126077952412415,0.0296405221469194,0.07258995561840963,0.04711198744079833
random_forest|standardization|one-hot|pre=none|tune=random|post=none,3,0.7479935024845205,0.7697519188078309,0.9200995316875145,0.8361538105215148,-0.02651525651525651,0.0020465603827881282,-0.05362057759136026,-0.014496455509111383,-0.005723088418302204,0.010621935976066853,0.03866792490325039,0.06647482230666482,0.006106290705751082,0.037899127803948766,0.018533105484955525,0.046075306542058624,0.10843740164081486,0.03673594113193433
random_forest|standardization|one-hot|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7369884854914796,0.7543929250351269,0.9358301847572233,0.8327757294547121,-0.055570465570465556,-0.012726166889939142,-0.04435169583918108,0.1089864805595594,-0.049775729131181355,0.027404203750623694,0.046833753189259385,0.07184789756053331,0.012236828234636728,0.029947223229303925,0.04569815970131989,0.06021885434626512,0.18121601552806157,0.06242007831588565
random_forest|standardization|one-hot|pre=none|tune=random|post=reject_option_classification,3,0.7350074625523728,0.8526990859970711,0.7514397857745497,0.7970567342948596,-0.03821506821506826,-0.008221432208101712,-0.04994012414981234,0.009513125313502624,0.00041375835933997923,0.04848074037351702,0.004205848334115513,0.0861057051998972,0.0475716440918161,0.0056947202826254425,0.07285265823767936,0.030727712650617814,0.08199438849648123,0.024959404756917703
gradient_boosting|standardization|one-hot|pre=none|tune=none|post=none,3,0.7410254565943188,0.7772933592676275,0.8828851961899172,0.8267225418579094,-0.015402605402605407,-0.026087807834661025,-0.0898200226035684,-0.05295739377211058,0.021552009076936385,0.03260647751664564,0.018356929309848013,0.02738096195028711,0.022341549663408896,0.06313145774098856,0.05680552576726515,0.06178118117361032,0.04151643687727718,0.050820164746106004
gradient_boosting|standardization|one-hot|pre=none|tune=none|post=calibrate_equalized_odds,3,0.719009428590267,0.7535055640087185,0.8914627734370223,0.8161156513949374,-0.04711431711431709,-0.030948918945772157,-0.06573616230020525,0.002458485932010257,-0.035582847553888,0.010136362461957635,0.018953979350922023,0.03828857121678678,0.008023759341926548,0.1368815386814497,0.07138167783584724,0.1029141079616588,0.09598141266104276,0.18083474242814898
gradient_boosting|standardization|one-hot|pre=none|tune=none|post=reject_option_classification,3,0.710006413599228,0.8481708441892545,0.7128437450325862,0.7737154412905296,-0.016939386939386902,-0.0014417196359942652,-0.06978670817368578,-0.002389894929663091,0.023803737673862485,0.0498598892082206,0.019629331614088853,0.06914818101290636,0.04701674429292991,0.025080586555276486,0.05738576347109802,0.04584696484020614,0.04240155499074844,0.030753334952471855
gradient_boosting|standardization|one-hot|pre=none|tune=random|post=none,3,0.7480174785564007,0.777235367831343,0.8971730066150667,0.8328829662290285,-0.02089194089194087,-0.018196746284147986,-0.07906844973597216,-0.034851851259781276,0.013008407366935796,0.033629267818288296,0.020296277023375903,0.02659055870288534,0.022485660223387046,0.034552360570433496,0.013315876120246038,0.039764260695868275,0.04057897895908888,0.026851458091283437
gradient_boosting|standardization|one-hot|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7360144575713438,0.7560357662245588,0.9200628492473987,0.8296989949314172,-0.0709135009135009,-0.050835635173036874,-0.06041858104360309,-0.05084114946467139,-0.05556092020046329,0.01634738077070233,0.008297955136393717,0.03864039483029609,0.014216994665491622,0.0498512230494508,0.03349576109805131,0.07509687894242824,0.04240945170380973,0.0764734809004982
gradient_boosting|standardization|one-hot|pre=none|tune=random|post=reject_option_classification,3,0.7159914405423388,0.8632885973503713,0.7056845554699632,0.7760911885604643,-0.035428225428225435,0.0017975698101917088,-0.03945389454053031,0.02537746397052122,-0.0026538671785963177,0.036790544026714125,0.013177762731713007,0.05053356405609583,0.03532841458829746,0.0026137691667152845,0.02736921141952494,0.053838770170750644,0.013211601393801712,0.03421251985366359
logistic_regression|standardization|one-hot|pre=reweighing|tune=none|post=none,3,0.7460094825364286,0.7888505329457365,0.8700096597092305,0.8274426568688114,-0.035058275058275044,-0.00691110618536354,-0.05637379999720582,0.011501744690041801,-0.011739880085948007,0.014550852394864852,0.008386199221211192,0.01222358496585736,0.010110016627050413,0.03766172700956163,0.023994462342309033,0.032319070300447644,0.048221279261743265,0.039721581751508896
logistic_regression|standardization|one-hot|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7450144755533977,0.7784364595164831,0.8885954293679615,0.829857959090071,-0.04581980581980579,-0.01833787386213122,-0.0557079681623881,0.0027110064837965187,-0.026577465264521982,0.014612286049852936,0.005833406208686729,0.016893010449220383,0.010681556235236407,0.0292619585835669,0.05449024882195439,0.052930507616953344,0.0518705683949417,0.04265134122198884
logistic_regression|standardization|one-hot|pre=reweighing|tune=none|post=reject_option_classification,3,0.705001408594223,0.8678936511456072,0.6828375090177664,0.7641805924140241,-0.01666953666953667,0.04289806144470069,-0.01653724196088635,0.058181808129553765,0.003027362948427458,0.009091223602361484,0.01771354687097843,0.012094283580106708,0.0066034861281191095,0.014990373173592102,0.045067940181218756,0.02813492942527974,0.041638609420198855,0.0165871119806608
logistic_regression|standardization|one-hot|pre=reweighing|tune=random|post=none,3,0.699001396606187,0.8521146605604654,0.6899905848403702,0.7624410271139315,-0.03444738444738443,0.02553527508826355,-0.009131469310343698,0.05883261070238265,-0.017738296529012754,0.006126580594051467,0.014518186271928189,0.007141222589959541,0.0026477930706767256,0.04949477834434879,0.044225250518241846,0.03599190465907911,0.05255631107360625,0.05166795742563297
logistic_regression|standardization|one-hot|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.6910173646700594,0.8306844848283775,0.705660100509886,0.7617816680587625,0.06555261555261555,0.08664638619937466,-0.06225089890036154,0.043384007018484834,0.09198392569320946,0.01619323725648897,0.04554398739126,0.03312722907012685,0.0025074912541905715,0.17567262591108104,0.14713465761635214,0.11909699169121415,0.035586879939096185,0.2067209942443629
logistic_regression|standardization|one-hot|pre=reweighing|tune=random|post=reject_option_classification,3,0.6729963496430562,0.8916250540963414,0.6071066113984568,0.7219769105040106,0.01567350567350569,0.06633779232767807,-0.03423800603766125,0.04644679288118478,0.040670249476995705,0.016816335724617933,0.022967519294559886,0.026616702041991066,0.017911417618453516,0.02146767486657479,0.060030810698638755,0.021203608586021754,0.048637334405935505,0.02847035704844732
random_forest|standardization|one-hot|pre=reweighing|tune=none|post=none,3,0.7600145055234876,0.7777128309043203,0.9200261668072827,0.8428480770851782,-0.03768712768712771,-0.014495796063948907,-0.06077153174417608,-0.0103126717984555,-0.013833817013626792,0.018450547585803893,0.005489159746960711,0.024992631953949417,0.01363097832867513,0.03446622559665515,0.030793554367853436,0.04396773594155871,0.08979090224407402,0.05323043709667318
random_forest|standardization|one-hot|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.7319924715134296,0.7466376637663766,0.9357629336170108,0.8301448219156268,-0.10101353101353101,-0.03684428091243371,-0.024644276878349764,0.03408913862225699,-0.1112282557913054,0.006690522348035452,0.017873848793681608,0.02980188273041699,0.001686910355557139,0.05688841547020002,0.056760839666277214,0.0720755699584386,0.03491675558421226,0.0875689818038315
random_forest|standardization|one-hot|pre=reweighing|tune=none|post=reject_option_classification,3,0.7169924415433399,0.8583659228586765,0.7142315640169716,0.7791054718669025,-0.01650188650188648,0.007054724704041189,-0.06411141902622546,0.008730688763898828,0.02339020611406713,0.01776634509836103,0.020107847801134598,0.03704485751958996,0.01870378124044057,0.017992541164839674,0.04965671186025825,0.007350026398336853,0.06416502655636047,0.009144850550245151
random_forest|standardization|one-hot|pre=reweighing|tune=random|post=none,3,0.7570085055114996,0.7666940461574012,0.9386058227259944,0.8438217051210661,-0.014530614530614513,0.00769840307546273,-0.0632422408995631,0.006818032989371892,0.006131789728638759,0.010517626318550966,0.003136306982942163,0.028420780352532725,0.009551092385453921,0.02757557899218711,0.02137809540529637,0.04920243902376211,0.08385062546939026,0.032931040439466555
random_forest|standardization|one-hot|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.7450024875174576,0.7514414621327804,0.9514813592066811,0.8393017580470068,-0.04890498890498892,-0.01054654641948675,-0.04869249991201211,0.0068827062729501605,-0.04436905497364352,0.016656413934778323,0.01876748496249326,0.032287410635040356,0.009882454790422388,0.019898572664811702,0.03163031076834417,0.060217725768738385,0.04740157734773762,0.04239009376329729
random_forest|standardization|one-hot|pre=reweighing|tune=random|post=reject_option_classification,3,0.7249764734794676,0.8561970724721725,0.731325581110989,0.7868891959888028,-0.016981736981736956,0.012478148135050252,-0.05831615505320938,0.017171902534443718,0.019824800304576378,0.03505709366559038,0.02160211257521236,0.07576323845443797,0.03875795351652481,0.010687147146704516,0.04374504636372335,0.03022077996199793,0.05097139598622145,0.00931201680550826
gradient_boosting|standardization|one-hot|pre=reweighing|tune=none|post=none,3,0.7430334526142909,0.7792411016595526,0.8828974236699558,0.8278286956206174,-0.003433923433923495,-0.012725088067032838,-0.09030110955625174,-0.039155432655946336,0.03346669245180628,0.03579373376639953,0.020285636976918247,0.02984968810677472,0.024566073515684576,0.05918163898911963,0.0517114285369905,0.05092109917537827,0.04629870370703182,0.04567478690566956
gradient_boosting|standardization|one-hot|pre=reweighing|tune=none|post=calibrate_equalized_odds,3,0.728027428626231,0.7610867446393762,0.8914811146570804,0.8208345032996256,-0.019732949732949773,-0.018239793949385758,-0.07876553805692514,-0.03398288500152111,0.002886758865468538,0.023942956787474132,0.011834977045204793,0.04095983887294515,0.01889239165025289,0.11048947789032647,0.07336109281358681,0.07983102116351365,0.03623462269897442,0.1289720484448301
gradient_boosting|standardization|one-hot|pre=reweighing|tune=none|post=reject_option_classification,3,0.6990373607140073,0.8613476775635464,0.6786557108445521,0.7564748020796408,0.023365183365183378,0.0682895145289905,-0.04207977207977209,0.043605153234944176,0.050318797437391254,0.06822080348234125,0.007341147914325363,0.10735821668976486,0.06788919106039372,0.020208516809867415,0.054935674932395005,0.04604643510724966,0.057644409131946406,0.046299374977694596
gradient_boosting|standardization|one-hot|pre=reweighing|tune=random|post=none,3,0.7520274765783747,0.7796527726576388,0.9000464644241468,0.8354745775798699,-0.016640766640766635,-0.009360400807092883,-0.07572100701165736,-0.01567874191230238,0.013475315782899086,0.028136674382205788,0.014610783371335473,0.028893880084159,0.0198175106665576,0.035763319507789916,0.013252261161721056,0.04957219404007093,0.021095380834651747,0.03099572000196661
gradient_boosting|standardization|one-hot|pre=reweighing|tune=random|post=calibrate_equalized_odds,3,0.741025456594319,0.7627739753125494,0.9143526160693543,0.8314657020945999,-0.04791280791280791,-0.029814946261638314,-0.06326621345537868,-0.02234546490328278,-0.031548201295316415,0.022249644329127575,0.004184748198573824,0.04061378294197224,0.01830890811021888,0.028953823568222525,0.0054657223706512355,0.0755308737483963,0.030221929555916665,0.051023390785820195
gradient_boosting|standardization|one-hot|pre=reweighing|tune=random|post=reject_option_classification,3,0.7460244675813538,0.8518218948733646,0.7729479231625155,0.8093365316819874,0.007903987903987978,0.03503275832598681,-0.06284922293422383,0.01649571617190902,0.049236706746796303,0.03092346881830168,0.028113003641419613,0.05540790397061516,0.028485908331117447,0.02668967646952931,0.019863215663120912,0.025884499423208453,0.04019145479295068,0.01122362189053174
logistic_regression|standardization|label|pre=none|tune=none|post=none,3,0.7419934904964846,0.7789679226246391,0.8814240123252999,0.8270025602891335,-0.03116578116578117,-0.015058897766461224,-0.067285109800166,-0.012418755451749863,-0.0031771117524185453,0.018879332623566728,0.008436459061273608,0.021636475829850406,0.013992258516318778,0.026711279820924468,0.01819573173667013,0.04284012776627411,0.04021244804430474,0.012521352040426648
logistic_regression|standardization|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7389964815114515,0.7637354553481902,0.9085995867111746,0.8297410273108771,-0.07177100177100178,-0.046119503827067275,-0.05617292533748086,-0.023222345304623065,-0.05537369185923707,0.005438325301061805,0.0114542986338756,0.017069965040418158,0.002583142029982966,0.047078170699973027,0.055209227851549914,0.06542990757143682,0.05225041737148167,0.0730982261269994
logistic_regression|standardization|label|pre=none|tune=none|post=reject_option_classification,3,0.7370064675453897,0.8576351724682295,0.748590782925547,0.7993673398698476,-0.00606137606137606,0.0682867832651447,-0.009972126706829898,0.07875102701983104,0.009900426810512527,0.005798824388175102,0.0029217529849077453,0.011732953638203024,0.005908866224232475,0.03385719752252394,0.07569516947797543,0.032514026370634996,0.073587978053629,0.05021710340983868
logistic_regression|standardization|label|pre=none|tune=random|post=none,3,0.7069974165782549,0.8551745604978748,0.7000048909920155,0.7698281366387958,-0.021342881342881353,0.040082272262764874,-0.016823704791880372,0.05892370382707133,-0.00048708659935745485,0.006409185523837282,0.007136506732348963,0.007087744527025366,0.005300741812224763,0.039540346810002625,0.10848352174830025,0.030496043061703722,0.09280907972931579,0.0522854660869506
logistic_regression|standardization|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.6900313487139834,0.8244533631100107,0.7114009023880268,0.7629329435733899,0.08865711865711867,0.0845267167072093,-0.08964169140297044,0.010609948616764378,0.12590180228953143,0.027805188534804747,0.047045321681889206,0.01796646788124993,0.01236900279164725,0.22707487779456448,0.1840729868782479,0.1367889700593659,0.05255489152306762,0.26532715968414977
logistic_regression|standardization|label|pre=none|tune=random|post=reject_option_classification,3,0.7189854525183866,0.8645079462026951,0.7099641734834868,0.7788240056138441,-0.011658371658371655,0.052911288690624,-0.019195101031044753,0.06227127544245578,0.009850594436763166,0.02981915669310105,0.0032190241412989014,0.05392344066921625,0.031997997837639194,0.039971377286868746,0.04950887506808969,0.03569809040565948,0.07702762815833679,0.047746837652175175
random_forest|standardization|label|pre=none|tune=none|post=none,3,0.7700035364706023,0.7916539905616533,0.911418020860081,0.8472927932201246,-0.030985460985460993,0.015130547395093527,-0.043615634869188215,0.044098769052114184,-0.014012997014295961,0.012396305934334877,0.010536352678937546,0.009074851899753931,0.0077447661890306585,0.035400773301764804,0.0620298034440261,0.039285434466505835,0.10003964691719956,0.013971245953685806
random_forest|standardization|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7489915064765365,0.7641650190922223,0.9285854028343299,0.838276619864597,-0.08289352289352292,-0.009301270786724639,-0.01715094284823822,0.08825347326666766,-0.09273778876065152,0.02512486190860987,0.021165841686627256,0.010640031419226328,0.014091199770090193,0.08681034117617509,0.06933667218775458,0.07030543047285767,0.06289745603187352,0.12210589865717847
random_forest|standardization|label|pre=none|tune=none|post=reject_option_classification,3,0.7669795544047041,0.8496841288572988,0.8113544379638801,0.8294137836169208,-0.0324127624127624,-0.00187235942744568,-0.05603221249985842,0.010435127931705127,0.008374922375300556,0.02139638305483793,0.01884203183850288,0.0449410245853192,0.019697658466304356,0.018117135568973815,0.048338881079267315,0.03469016202988539,0.05782946687903151,0.007914880342704685
random_forest|standardization|label|pre=none|tune=random|post=none,3,0.7560015104925283,0.8035406401404579,0.8671667706002469,0.8325149333870264,-0.027962927962927948,0.014001419766028386,-0.0436779116669932,0.04689755255818423,-0.0041316236389628,0.009103484721978573,0.037878590119104,0.05350352488800606,0.004186883145238742,0.04754029639408345,0.049378294817595175,0.03108028878830636,0.055625362981737356,0.026133611044622165
random_forest|standardization|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7540084995174815,0.7979537954191365,0.8743137326828313,0.8324037634715523,-0.02126777126777124,0.011476167240775862,-0.053827683927843394,0.03320404780914051,0.004026039953483394,0.010513991489425162,0.03991586270255862,0.06244042387917922,0.008347754082092602,0.03229842015776229,0.05213052953136442,0.05302283907713799,0.043721922416643084,0.03450350399798964
random_forest|standardization|label|pre=none|tune=random|post=reject_option_classification,3,0.7299904695114275,0.8612065089936644,0.732823447415722,0.7906393762401279,-0.015636545636545596,0.02588419272892306,-0.041228013311413125,0.0325276356981295,0.015455978076689742,0.032593866601640265,0.007852552062266467,0.0634630677328801,0.034980480252964206,0.024197762496675927,0.009020208911703695,0.05441479465572787,0.02684947484082858,0.029672601429181576
gradient_boosting|standardization|label|pre=none|tune=none|post=none,3,0.7570174965384546,0.7954811409009882,0.8785872369563358,0.8349180096905991,-0.04576611576611578,-0.005525418681521936,-0.044247352941011044,0.021903889978416042,-0.027036123708845766,0.030984783900169562,0.015436328865713365,0.03153437884363244,0.022294062868327448,0.04729627496603426,0.027141504128087007,0.035219594334900024,0.059022841112750815,0.03867600844074883
gradient_boosting|standardization|label|pre=none|tune=none|post=calibrate_equalized_odds,3,0.7380074685463907,0.7756343491685378,0.8814484672853773,0.8247061333694949,-0.06579614579614579,-0.009692085348188587,-0.029516268578655896,0.04795429136169419,-0.06500655381637262,0.007131087990524084,0.013654310052779726,0.03639160749783628,0.008932882075482172,0.06818141008789648,0.03394171268289068,0.06231507710900749,0.019406325582706534,0.08449274005069705
gradient_boosting|standardization|label|pre=none|tune=none|post=reject_option_classification,3,0.7269904635174096,0.8689158172873833,0.7270826455375813,0.7802141222621772,-0.00814254814254813,0.01816813905820273,-0.06781684451728465,0.003482230287631218,0.03090050285177223,0.08299452585054305,0.04306133828086644,0.177610954412104,0.0967604064196135,0.04283755582389528,0.0369878390530925,0.023146134610327433,0.041543245050526104,0.024188057210994325
gradient_boosting|standardization|label|pre=none|tune=random|post=none,3,0.7609945274615934,0.7813231762771591,0.9186383478228972,0.8433694726992073,-0.03642509642509643,0.013086825281349967,-0.03787407550682268,0.07084928703291343,-0.020770137714877273,0.0230157669487005,0.03476949068544126,0.04196257911127434,0.01122486870695558,0.06061065384872399,0.028641401616268335,0.045627584731449615,0.09174599048139657,0.049340699385791296
gradient_boosting|standardization|label|pre=none|tune=random|post=calibrate_equalized_odds,3,0.7499955044865224,0.7663585148215367,0.9286526539745424,0.838588723674308,-0.05423829423829422,-0.0013071141125893988,-0.03584364677282833,0.06158727544762747,-0.04838942313570547,0.009814248539471923,0.028613880077936683,0.04998285002633993,0.006257215851875567,0.030250183825708064,0.026673655304750257,0.062133279968277035,0.0707933251742204,0.030498133949502525
gradient_boosting|standardization|label|pre=none|tune=random|post=reject_option_classification,3,0.7549975124825424,0.8470913526701004,0.7928603744054388,0.8180433688486334,0.01528479528479528,0.031157833440128013,-0.08031469557461328,0.0023192812395367857,0.06347564252241467,0.04509652858520764,0.006427759663353228,0.07298766864614416,0.0409348427885138,0.006587197149584099,0.04284606268820052,0.0314982677491547,0.04409841771525609,0.0197258236583342
