model_id,model,source,scaler,encoder,bias_pre,tuning,bias_post,n_splits,eta,adversary_loss_weight,num_epochs,classifier_num_hidden_units,debias,mean_Accuracy,mean_Precision,mean_Recall,mean_F1-Score,mean_Demographic Parity Diff.,mean_Equal Opportunity Diff.,mean_Predictive Parity Diff.,mean_Average Predictive Value Diff.,mean_Average Odds Diff.,std_Accuracy,std_Precision,std_Recall,std_F1-Score,std_Demographic Parity Diff.,std_Equal Opportunity Diff.,std_Predictive Parity Diff.,std_Average Predictive Value Diff.,std_Average Odds Diff.
LG047,logistic_regression,classic,standardization,none,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7189764614914315,0.8272146273673324,0.765531956519081,0.7899992365919113,-0.0257621257621257,-0.0036987171444922,-0.0559485835801625,0.0097936060667358,0.0008712109675453,0.0204401699107226,0.0460226525306639,0.1105520296184427,0.0341225734446368,0.0245040233476815,0.025095793765055,0.0800250200236318,0.0543670595379679,0.0454662037056744
LG048,logistic_regression,classic,standardization,none,reweighing,random,reject_option_classification,3,,,,,,0.7199894505283727,0.8613348828392223,0.715674406661531,0.7814199813543689,0.0084811384811384,0.0746470284410696,-0.023061554872259,0.0686551310974861,0.0287576570811927,0.0096169922921723,0.0159966948206163,0.0264494638459938,0.0113758335036912,0.0285007846613797,0.0920790056707413,0.0152275264394156,0.0918285908710752,0.0196269189346825
RF043,random_forest,classic,standardization,none,reweighing,none,none,3,,,,,,0.7600085115055174,0.7897146022932185,0.895742391450546,0.8393196139762514,-0.0328891128891128,0.0007843516158556,-0.0525779660217966,0.0171346041989839,-0.0097259930363427,0.0075225528505789,0.0039510675861887,0.0175704325127187,0.0066516351680633,0.0377772443564661,0.0680320482424198,0.036862525540515,0.1070114213222066,0.0199602123806275
RF044,random_forest,classic,standardization,none,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7429944914974854,0.7669777312634456,0.911479158260274,0.8324500365070281,-0.0859198359198358,-0.0218166584851544,-0.0242385242385242,0.0562417860036907,-0.0883496241582206,0.025967482614192,0.0284643828930281,0.0307416266000464,0.0141265783521569,0.0896564282161614,0.0848850257669726,0.0461677218489818,0.0465979633684564,0.1132558566716118
RF045,random_forest,classic,standardization,none,reweighing,none,reject_option_classification,3,,,,,,0.6979704255153357,0.8723400746481452,0.6670457185478645,0.7546655392170915,-0.0131143731143731,0.0120063288838817,-0.061998063790875,0.0109852700642339,0.0264539817610685,0.0304759401037896,0.0226998805436234,0.0598566646250155,0.034046888399298,0.0163356490772603,0.0266434206686347,0.0276974012315265,0.0367104155338378,0.0083022886878097
RF046,random_forest,classic,standardization,none,reweighing,random,none,3,,,,,,0.7399705094315873,0.7999758621067992,0.8514116625704609,0.8199844451097374,-0.0158459158459158,0.0188191955257934,-0.0517320752635375,0.0439569726795104,0.0135013195873268,0.0259337768134584,0.0597549534222005,0.0992432304978013,0.0231981458298105,0.0502770416938916,0.0429051634772075,0.0249262785616571,0.0594758743733911,0.0319031465557029
RF047,random_forest,classic,standardization,none,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7359784934635235,0.7948284542133958,0.8528361639949623,0.8179040200313658,0.0041540841540841,0.0243747510813489,-0.067646862230956,0.0346106903069122,0.0371124306984379,0.019162173526129,0.0580920389836381,0.0995283299706263,0.0206575631035029,0.0359711062886434,0.049432248341617,0.0447405877691332,0.0484610498355041,0.0230870316715587
RF048,random_forest,classic,standardization,none,reweighing,random,reject_option_classification,3,,,,,,0.7430064795334257,0.8540328188012793,0.764309208515217,0.8049456012232182,-0.0297485597485597,0.007640555363297,-0.0428394310920452,0.0216685194081224,0.0051181255036345,0.0379546438455499,0.010127158246578,0.0785551528817961,0.0386136355107238,0.0117760222467929,0.0541854834025278,0.0450455608633069,0.0608877889233159,0.0376208826428812
GB043,gradient_boosting,classic,standardization,none,reweighing,none,none,3,,,,,,0.7610095125065185,0.7949898327805305,0.8871587004634215,0.8385238065951497,-0.0199124299124299,-0.0034430992663022,-0.0689475854143249,-0.0096060678394375,0.0143668832302134,0.0340447809004515,0.017917957158339,0.0315408214966004,0.0239791524578857,0.0421259944797311,0.020567789273935,0.0318346848301904,0.0599737529607792,0.0370973023461524
GB044,gradient_boosting,classic,standardization,none,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7500074925224626,0.781865903024217,0.8914505459569838,0.8329125930635634,-0.0211964411964411,-0.0027078051486551,-0.0663486260660509,-0.0077408851873168,0.0057291539449509,0.0219996987344243,0.0046811361059565,0.0348364731390941,0.0174638696012651,0.0545108999423294,0.0325403404665305,0.046326855771563,0.0277104106125765,0.0541004725804069
GB045,gradient_boosting,classic,standardization,none,reweighing,none,reject_option_classification,3,,,,,,0.7180443916970863,0.8644789821910962,0.7086925155594684,0.7755483414226583,0.0047368347368347,0.0526042644624016,-0.0373600034460853,0.040301553843554,0.0315576008466384,0.0651132694421089,0.0090619270017965,0.1129437101321032,0.0650160928953715,0.0325647514022708,0.0522563404396864,0.0371640907684398,0.0334458807356643,0.03018756793372
GB046,gradient_boosting,classic,standardization,none,reweighing,random,none,3,,,,,,0.7409954865044686,0.7694154379760216,0.9000158957240503,0.8294281842504546,0.0253562653562653,0.0190679299875859,-0.088439509585734,-0.0130416503310097,0.0611186741955022,0.0071659500122844,0.009254773407969,0.023523523425447,0.0066642055161928,0.0658802286600276,0.026946527955557,0.0700863748329219,0.0394728658014524,0.081090371784294
GB047,gradient_boosting,classic,standardization,none,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7329934725144307,0.759921910758342,0.9057383563821332,0.8260255730895033,0.0111559111559111,0.0107977279673839,-0.0817645333489598,-0.0083584065190408,0.0387078991944397,0.0064010997438022,0.0176775830769468,0.0295980772140083,0.0026094832732985,0.0294105242623624,0.0176052428461886,0.0758423837609205,0.0357949892458366,0.0404257457891325
GB048,gradient_boosting,classic,standardization,none,reweighing,random,reject_option_classification,3,,,,,,0.7459885034735335,0.8486032839513049,0.775674651211132,0.8103150287170124,-0.0054317254317254,0.0173277658352959,-0.0668389582544989,0.0084510173833556,0.0354851143506015,0.0124695733516817,0.0097866434283338,0.0241227790838242,0.011877428064078,0.0118396097814826,0.0198733831221308,0.0494633961934464,0.0158492653582532,0.0227865389487596
LG049,logistic_regression,classic,standardization,one-hot,none,none,none,3,,,,,,0.7470104835374296,0.789129188912014,0.8714402748737512,0.8282439589847496,-0.0409872809872809,-0.0089313082055655,-0.0522106221892841,0.0149789174685781,-0.0198241180513404,0.0138888174072032,0.0082141939877646,0.0111362676489221,0.0095530897897069,0.0311774425661835,0.0274797138681438,0.031117934744613,0.0499948185071764,0.0287218291089067
LG050,logistic_regression,classic,standardization,one-hot,none,none,calibrate_equalized_odds,3,,,,,,0.7440134745523966,0.774061731527382,0.8957485051905651,0.8304041953350536,-0.0663788263788263,-0.0285020152762726,-0.0449077745092925,0.0073920075912485,-0.0543172789733232,0.0116693046801736,0.0015324136865125,0.0208551528183471,0.0096417911324981,0.0450842626897929,0.0665146865940461,0.0600247744425591,0.0685997365158012,0.063476824588423
LG051,logistic_regression,classic,standardization,one-hot,none,none,reject_option_classification,3,,,,,,0.7010004015992041,0.8681787802840434,0.6756905469351823,0.7597415898456173,-0.0322340522340522,0.0320649586110907,-0.0041375410547795,0.064401487609535,-0.0158300486834312,0.0135179883459188,0.0153546429493563,0.0208024368180949,0.0130118170069369,0.0170256082981956,0.0590978782379665,0.0427364602885534,0.0384961624890187,0.0393597496362592
LG052,logistic_regression,classic,standardization,one-hot,none,random,none,3,,,,,,0.714016411621202,0.8274274793715491,0.7557927686683051,0.7852152765925959,-0.053039403039403,0.0020784602113271,-0.0087878087878087,0.0481045318351349,-0.0348547357580372,0.0196117574515737,0.0464796063534953,0.1038183976562744,0.0324188941143302,0.0528545447085253,0.0585343014703203,0.0361090438717544,0.0675057584392024,0.0569806073156748
LG053,logistic_regression,classic,standardization,one-hot,none,random,calibrate_equalized_odds,3,,,,,,0.7120383856910802,0.8053107841741823,0.7857684359830283,0.7900797798125702,0.027017577017577,0.042987551120418,-0.060277467903835,0.0130626501229267,0.0551046406143825,0.0401542025267817,0.0522696116724826,0.1183765337520094,0.0426574820639407,0.1959176615581258,0.1791508091275459,0.1166866736527581,0.0829515235253514,0.2240820755272158
LG054,logistic_regression,classic,standardization,one-hot,none,random,reject_option_classification,3,,,,,,0.7140254026481571,0.8585074685476707,0.7086436056393138,0.7747379157773756,-0.0137400337400337,0.0431783308648461,-0.0235865204039824,0.0519044515392937,0.00790163313745,0.0422204546782367,0.0060944446051959,0.0778395011954986,0.0434358547565482,0.0463655816844066,0.089068471926437,0.0379364725056738,0.0451231920691297,0.0636003116971944
RF049,random_forest,classic,standardization,one-hot,none,none,none,3,,,,,,0.7630055204905505,0.7826666330417353,0.9157343213137203,0.8439479427139146,-0.0419593019593019,-0.0137378677154719,-0.0568397677200168,-0.0068131440657054,-0.0184625216139427,0.0076765207016086,0.0021764388451506,0.0148729125726316,0.006264123538368,0.0146050007043709,0.0518495030547355,0.0418018130313607,0.0849397563089947,0.0127568448469539
RF050,random_forest,classic,standardization,one-hot,none,none,calibrate_equalized_odds,3,,,,,,0.7359844874814935,0.7509637194325158,0.93433231845249,0.8321240936152222,-0.1094822094822094,-0.0401898879174921,-0.0207856188317207,0.0332710399355521,-0.1197787607939617,0.0135178836942251,0.0242001746626926,0.02897647118847,0.0030530097992799,0.0810941119402846,0.0717083198079488,0.083273567503314,0.0276294533052984,0.1235069921762244
RF051,random_forest,classic,standardization,one-hot,none,none,reject_option_classification,3,,,,,,0.7029874185562809,0.8741365576523054,0.6728048616460635,0.7598065810874104,-0.0088715288715288,0.0019086587484223,-0.0814094848632929,-0.0093172661257743,0.0404307817252852,0.0263794100550188,0.0171532260300427,0.0422224977799542,0.0274554576430523,0.046738244608522,0.0471260779524124,0.0296405221469194,0.0725899556184096,0.0471119874407983
RF052,random_forest,classic,standardization,one-hot,none,random,none,3,,,,,,0.7479935024845205,0.7697519188078309,0.9200995316875143,0.8361538105215148,-0.0265152565152565,0.0020465603827881,-0.0536205775913602,-0.0144964555091113,-0.0057230884183022,0.0106219359760668,0.0386679249032503,0.0664748223066648,0.006106290705751,0.0378991278039487,0.0185331054849555,0.0460753065420586,0.1084374016408148,0.0367359411319343
RF053,random_forest,classic,standardization,one-hot,none,random,calibrate_equalized_odds,3,,,,,,0.7369884854914796,0.7543929250351269,0.9358301847572232,0.8327757294547121,-0.0555704655704655,-0.0127261668899391,-0.044351695839181,0.1089864805595594,-0.0497757291311813,0.0274042037506236,0.0468337531892593,0.0718478975605333,0.0122368282346367,0.0299472232293039,0.0456981597013198,0.0602188543462651,0.1812160155280615,0.0624200783158856
RF054,random_forest,classic,standardization,one-hot,none,random,reject_option_classification,3,,,,,,0.7350074625523728,0.8526990859970711,0.7514397857745497,0.7970567342948596,-0.0382150682150682,-0.0082214322081017,-0.0499401241498123,0.0095131253135026,0.0004137583593399,0.048480740373517,0.0042058483341155,0.0861057051998972,0.0475716440918161,0.0056947202826254,0.0728526582376793,0.0307277126506178,0.0819943884964812,0.0249594047569177
GB049,gradient_boosting,classic,standardization,one-hot,none,none,none,3,,,,,,0.7410254565943188,0.7772933592676275,0.8828851961899172,0.8267225418579094,-0.0154026054026054,-0.026087807834661,-0.0898200226035684,-0.0529573937721105,0.0215520090769363,0.0326064775166456,0.018356929309848,0.0273809619502871,0.0223415496634088,0.0631314577409885,0.0568055257672651,0.0617811811736103,0.0415164368772771,0.050820164746106
GB050,gradient_boosting,classic,standardization,one-hot,none,none,calibrate_equalized_odds,3,,,,,,0.719009428590267,0.7535055640087185,0.8914627734370223,0.8161156513949374,-0.047114317114317,-0.0309489189457721,-0.0657361623002052,0.0024584859320102,-0.035582847553888,0.0101363624619576,0.018953979350922,0.0382885712167867,0.0080237593419265,0.1368815386814497,0.0713816778358472,0.1029141079616588,0.0959814126610427,0.1808347424281489
GB051,gradient_boosting,classic,standardization,one-hot,none,none,reject_option_classification,3,,,,,,0.710006413599228,0.8481708441892545,0.7128437450325862,0.7737154412905296,-0.0169393869393869,-0.0014417196359942,-0.0697867081736857,-0.002389894929663,0.0238037376738624,0.0498598892082206,0.0196293316140888,0.0691481810129063,0.0470167442929299,0.0250805865552764,0.057385763471098,0.0458469648402061,0.0424015549907484,0.0307533349524718
GB052,gradient_boosting,classic,standardization,one-hot,none,random,none,3,,,,,,0.7480174785564007,0.777235367831343,0.8971730066150667,0.8328829662290285,-0.0208919408919408,-0.0181967462841479,-0.0790684497359721,-0.0348518512597812,0.0130084073669357,0.0336292678182882,0.0202962770233759,0.0265905587028853,0.022485660223387,0.0345523605704334,0.013315876120246,0.0397642606958682,0.0405789789590888,0.0268514580912834
GB053,gradient_boosting,classic,standardization,one-hot,none,random,calibrate_equalized_odds,3,,,,,,0.7360144575713438,0.7560357662245588,0.9200628492473988,0.8296989949314172,-0.0709135009135009,-0.0508356351730368,-0.060418581043603,-0.0508411494646713,-0.0555609202004632,0.0163473807707023,0.0082979551363937,0.038640394830296,0.0142169946654916,0.0498512230494508,0.0334957610980513,0.0750968789424282,0.0424094517038097,0.0764734809004982
GB054,gradient_boosting,classic,standardization,one-hot,none,random,reject_option_classification,3,,,,,,0.7159914405423388,0.8632885973503713,0.7056845554699632,0.7760911885604643,-0.0354282254282254,0.0017975698101917,-0.0394538945405303,0.0253774639705212,-0.0026538671785963,0.0367905440267141,0.013177762731713,0.0505335640560958,0.0353284145882974,0.0026137691667152,0.0273692114195249,0.0538387701707506,0.0132116013938017,0.0342125198536635
LG055,logistic_regression,classic,standardization,one-hot,reweighing,none,none,3,,,,,,0.7460094825364286,0.7888505329457365,0.8700096597092305,0.8274426568688114,-0.035058275058275,-0.0069111061853635,-0.0563737999972058,0.0115017446900418,-0.011739880085948,0.0145508523948648,0.0083861992212111,0.0122235849658573,0.0101100166270504,0.0376617270095616,0.023994462342309,0.0323190703004476,0.0482212792617432,0.0397215817515088
LG056,logistic_regression,classic,standardization,one-hot,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7450144755533977,0.7784364595164831,0.8885954293679615,0.829857959090071,-0.0458198058198057,-0.0183378738621312,-0.0557079681623881,0.0027110064837965,-0.0265774652645219,0.0146122860498529,0.0058334062086867,0.0168930104492203,0.0106815562352364,0.0292619585835669,0.0544902488219543,0.0529305076169533,0.0518705683949417,0.0426513412219888
LG057,logistic_regression,classic,standardization,one-hot,reweighing,none,reject_option_classification,3,,,,,,0.705001408594223,0.8678936511456072,0.6828375090177664,0.7641805924140241,-0.0166695366695366,0.0428980614447006,-0.0165372419608863,0.0581818081295537,0.0030273629484274,0.0090912236023614,0.0177135468709784,0.0120942835801067,0.0066034861281191,0.0149903731735921,0.0450679401812187,0.0281349294252797,0.0416386094201988,0.0165871119806608
LG058,logistic_regression,classic,standardization,one-hot,reweighing,random,none,3,,,,,,0.699001396606187,0.8521146605604654,0.6899905848403702,0.7624410271139315,-0.0344473844473844,0.0255352750882635,-0.0091314693103436,0.0588326107023826,-0.0177382965290127,0.0061265805940514,0.0145181862719281,0.0071412225899595,0.0026477930706767,0.0494947783443487,0.0442252505182418,0.0359919046590791,0.0525563110736062,0.0516679574256329
LG059,logistic_regression,classic,standardization,one-hot,reweighing,random,calibrate_equalized_odds,3,,,,,,0.6910173646700594,0.8306844848283775,0.705660100509886,0.7617816680587625,0.0655526155526155,0.0866463861993746,-0.0622508989003615,0.0433840070184848,0.0919839256932094,0.0161932372564889,0.04554398739126,0.0331272290701268,0.0025074912541905,0.175672625911081,0.1471346576163521,0.1190969916912141,0.0355868799390961,0.2067209942443629
LG060,logistic_regression,classic,standardization,one-hot,reweighing,random,reject_option_classification,3,,,,,,0.6729963496430562,0.8916250540963414,0.6071066113984568,0.7219769105040106,0.0156735056735056,0.066337792327678,-0.0342380060376612,0.0464467928811847,0.0406702494769957,0.0168163357246179,0.0229675192945598,0.026616702041991,0.0179114176184535,0.0214676748665747,0.0600308106986387,0.0212036085860217,0.0486373344059355,0.0284703570484473
RF055,random_forest,classic,standardization,one-hot,reweighing,none,none,3,,,,,,0.7600145055234876,0.7777128309043203,0.9200261668072828,0.8428480770851782,-0.0376871276871277,-0.0144957960639489,-0.060771531744176,-0.0103126717984555,-0.0138338170136267,0.0184505475858038,0.0054891597469607,0.0249926319539494,0.0136309783286751,0.0344662255966551,0.0307935543678534,0.0439677359415587,0.089790902244074,0.0532304370966731
RF056,random_forest,classic,standardization,one-hot,reweighing,none,calibrate_equalized_odds,3,,,,,,0.7319924715134296,0.7466376637663766,0.9357629336170108,0.8301448219156268,-0.101013531013531,-0.0368442809124337,-0.0246442768783497,0.0340891386222569,-0.1112282557913054,0.0066905223480354,0.0178738487936816,0.0298018827304169,0.0016869103555571,0.0568884154702,0.0567608396662772,0.0720755699584386,0.0349167555842122,0.0875689818038315
RF057,random_forest,classic,standardization,one-hot,reweighing,none,reject_option_classification,3,,,,,,0.7169924415433399,0.8583659228586765,0.7142315640169716,0.7791054718669025,-0.0165018865018864,0.0070547247040411,-0.0641114190262254,0.0087306887638988,0.0233902061140671,0.017766345098361,0.0201078478011345,0.0370448575195899,0.0187037812404405,0.0179925411648396,0.0496567118602582,0.0073500263983368,0.0641650265563604,0.0091448505502451
RF058,random_forest,classic,standardization,one-hot,reweighing,random,none,3,,,,,,0.7570085055114996,0.7666940461574012,0.9386058227259944,0.8438217051210661,-0.0145306145306145,0.0076984030754627,-0.0632422408995631,0.0068180329893718,0.0061317897286387,0.0105176263185509,0.0031363069829421,0.0284207803525327,0.0095510923854539,0.0275755789921871,0.0213780954052963,0.0492024390237621,0.0838506254693902,0.0329310404394665
RF059,random_forest,classic,standardization,one-hot,reweighing,random,calibrate_equalized_odds,3,,,,,,0.7450024875174576,0.7514414621327804,0.9514813592066812,0.8393017580470068,-0.0489049889049889,-0.0105465464194867,-0.0486924999120121,0.0068827062729501,-0.0443690549736435,0.0166564139347783,0.0187674849624932,0.0322874106350403,0.0098824547904223,0.0198985726648117,0.0316303107683441,0.0602177257687383,0.0474015773477376,0.0423900937632972
RF060,random_forest,classic,standardization,one-hot,reweighing,random,reject_option_classification,3,,,,,,0.7249764734794676,0.8561970724721725,0.731325581110989,0.7868891959888028,-0.0169817369817369,0.0124781481350502,-0.0583161550532093,0.0171719025344437,0.0198248003045763,0.0350570936655903,0.0216021125752123,0.0757632384544379,0.0387579535165248,0.0106871471467045,0.0437450463637233,0.0302207799619979,0.0509713959862214,0.0093120168055082
GB055,gradient_boosting,classic,standardization,one-hot,reweighing,none,none,3,,,,,,0.7430334526142909,0.7792411016595526,0.8828974236699558,0.8278286956206174,-0.0034339234339234,-0.0127250880670328,-0.0903011095562517,-0.0391554326559463,0.0334666924518062,0.0357937337663995,0.0202856369769182,0.0298496881067747,0.0245660735156845,0.0591816389891196,0.0517114285369905,0.0509210991753782,0.0462987037070318,0.0456747869056695
GB056,gradient_boosting,classic,standardization,one-hot,reweighing,none,calibrate_equalized_odds,3,,,,,,0.728027428626231,0.7610867446393762,0.8914811146570804,0.8208345032996256,-0.0197329497329497,-0.0182397939493857,-0.0787655380569251,-0.0339828850015211,0.0028867588654685,0.0239429567874741,0.0118349770452047,0.0409598388729451,0.0188923916502528,0.1104894778903264,0.0733610928135868,0.0798310211635136,0.0362346226989744,0.1289720484448301
GB057,gradient_boosting,classic,standardization,one-hot,reweighing,none,reject_option_classification,3,,,,,,0.6990373607140073,0.8613476775635464,0.6786557108445521,0.7564748020796408,0.0233651833651833,0.0682895145289905,-0.042079772079772,0.0436051532349441,0.0503187974373912,0.0682208034823412,0.0073411479143253,0.1073582166897648,0.0678891910603937,0.0202085168098674,0.054935674932395,0.0460464351072496,0.0576444091319464,0.0462993749776945
GB058,gradient_boosting,classic,standardization,one-hot,reweighing,random,none,3,,,,,,0.7520274765783747,0.7796527726576388,0.9000464644241468,0.8354745775798699,-0.0166407666407666,-0.0093604008070928,-0.0757210070116573,-0.0156787419123023,0.013475315782899,0.0281366743822057,0.0146107833713354,0.028893880084159,0.0198175106665576,0.0357633195077899,0.013252261161721,0.0495721940400709,0.0210953808346517,0.0309957200019666
GB059,gradient_boosting,classic,standardization,one-hot,reweighing,random,calibrate_equalized_odds,3,,,,,,0.741025456594319,0.7627739753125494,0.9143526160693544,0.8314657020945999,-0.0479128079128079,-0.0298149462616383,-0.0632662134553786,-0.0223454649032827,-0.0315482012953164,0.0222496443291275,0.0041847481985738,0.0406137829419722,0.0183089081102188,0.0289538235682225,0.0054657223706512,0.0755308737483963,0.0302219295559166,0.0510233907858201
GB060,gradient_boosting,classic,standardization,one-hot,reweighing,random,reject_option_classification,3,,,,,,0.7460244675813538,0.8518218948733646,0.7729479231625155,0.8093365316819874,0.0079039879039879,0.0350327583259868,-0.0628492229342238,0.016495716171909,0.0492367067467963,0.0309234688183016,0.0281130036414196,0.0554079039706151,0.0284859083311174,0.0266896764695293,0.0198632156631209,0.0258844994232084,0.0401914547929506,0.0112236218905317
LG061,logistic_regression,classic,standardization,label,none,none,none,3,,,,,,0.7419934904964846,0.7789679226246391,0.8814240123252999,0.8270025602891335,-0.0311657811657811,-0.0150588977664612,-0.067285109800166,-0.0124187554517498,-0.0031771117524185,0.0188793326235667,0.0084364590612736,0.0216364758298504,0.0139922585163187,0.0267112798209244,0.0181957317366701,0.0428401277662741,0.0402124480443047,0.0125213520404266
LG062,logistic_regression,classic,standardization,label,none,none,calibrate_equalized_odds,3,,,,,,0.7389964815114515,0.7637354553481902,0.9085995867111746,0.8297410273108771,-0.0717710017710017,-0.0461195038270672,-0.0561729253374808,-0.023222345304623,-0.055373691859237,0.0054383253010618,0.0114542986338756,0.0170699650404181,0.0025831420299829,0.047078170699973,0.0552092278515499,0.0654299075714368,0.0522504173714816,0.0730982261269994
LG063,logistic_regression,classic,standardization,label,none,none,reject_option_classification,3,,,,,,0.7370064675453897,0.8576351724682295,0.748590782925547,0.7993673398698476,-0.006061376061376,0.0682867832651447,-0.0099721267068298,0.078751027019831,0.0099004268105125,0.0057988243881751,0.0029217529849077,0.011732953638203,0.0059088662242324,0.0338571975225239,0.0756951694779754,0.0325140263706349,0.073587978053629,0.0502171034098386
LG064,logistic_regression,classic,standardization,label,none,random,none,3,,,,,,0.7069974165782549,0.8551745604978748,0.7000048909920155,0.7698281366387958,-0.0213428813428813,0.0400822722627648,-0.0168237047918803,0.0589237038270713,-0.0004870865993574,0.0064091855238372,0.0071365067323489,0.0070877445270253,0.0053007418122247,0.0395403468100026,0.1084835217483002,0.0304960430617037,0.0928090797293157,0.0522854660869506
LG065,logistic_regression,classic,standardization,label,none,random,calibrate_equalized_odds,3,,,,,,0.6900313487139834,0.8244533631100107,0.7114009023880268,0.7629329435733899,0.0886571186571186,0.0845267167072093,-0.0896416914029704,0.0106099486167643,0.1259018022895314,0.0278051885348047,0.0470453216818892,0.0179664678812499,0.0123690027916472,0.2270748777945644,0.1840729868782479,0.1367889700593659,0.0525548915230676,0.2653271596841497
LG066,logistic_regression,classic,standardization,label,none,random,reject_option_classification,3,,,,,,0.7189854525183866,0.8645079462026951,0.7099641734834868,0.7788240056138441,-0.0116583716583716,0.052911288690624,-0.0191951010310447,0.0622712754424557,0.0098505944367631,0.029819156693101,0.0032190241412989,0.0539234406692162,0.0319979978376391,0.0399713772868687,0.0495088750680896,0.0356980904056594,0.0770276281583367,0.0477468376521751
RF061,random_forest,classic,standardization,label,none,none,none,3,,,,,,0.7700035364706023,0.7916539905616533,0.911418020860081,0.8472927932201246,-0.0309854609854609,0.0151305473950935,-0.0436156348691882,0.0440987690521141,-0.0140129970142959,0.0123963059343348,0.0105363526789375,0.0090748518997539,0.0077447661890306,0.0354007733017648,0.0620298034440261,0.0392854344665058,0.1000396469171995,0.0139712459536858
RF062,random_forest,classic,standardization,label,none,none,calibrate_equalized_odds,3,,,,,,0.7489915064765365,0.7641650190922223,0.92858540283433,0.838276619864597,-0.0828935228935229,-0.0093012707867246,-0.0171509428482382,0.0882534732666676,-0.0927377887606515,0.0251248619086098,0.0211658416866272,0.0106400314192263,0.0140911997700901,0.086810341176175,0.0693366721877545,0.0703054304728576,0.0628974560318735,0.1221058986571784
RF063,random_forest,classic,standardization,label,none,none,reject_option_classification,3,,,,,,0.7669795544047041,0.8496841288572988,0.8113544379638801,0.8294137836169208,-0.0324127624127624,-0.0018723594274456,-0.0560322124998584,0.0104351279317051,0.0083749223753005,0.0213963830548379,0.0188420318385028,0.0449410245853192,0.0196976584663043,0.0181171355689738,0.0483388810792673,0.0346901620298853,0.0578294668790315,0.0079148803427046
RF064,random_forest,classic,standardization,label,none,random,none,3,,,,,,0.7560015104925283,0.8035406401404579,0.8671667706002469,0.8325149333870264,-0.0279629279629279,0.0140014197660283,-0.0436779116669932,0.0468975525581842,-0.0041316236389628,0.0091034847219785,0.037878590119104,0.053503524888006,0.0041868831452387,0.0475402963940834,0.0493782948175951,0.0310802887883063,0.0556253629817373,0.0261336110446221
RF065,random_forest,classic,standardization,label,none,random,calibrate_equalized_odds,3,,,,,,0.7540084995174815,0.7979537954191365,0.8743137326828313,0.8324037634715523,-0.0212677712677712,0.0114761672407758,-0.0538276839278433,0.0332040478091405,0.0040260399534833,0.0105139914894251,0.0399158627025586,0.0624404238791792,0.0083477540820926,0.0322984201577622,0.0521305295313644,0.0530228390771379,0.043721922416643,0.0345035039979896
RF066,random_forest,classic,standardization,label,none,random,reject_option_classification,3,,,,,,0.7299904695114275,0.8612065089936644,0.732823447415722,0.7906393762401279,-0.0156365456365455,0.025884192728923,-0.0412280133114131,0.0325276356981295,0.0154559780766897,0.0325938666016402,0.0078525520622664,0.0634630677328801,0.0349804802529642,0.0241977624966759,0.0090202089117036,0.0544147946557278,0.0268494748408285,0.0296726014291815
GB061,gradient_boosting,classic,standardization,label,none,none,none,3,,,,,,0.7570174965384546,0.7954811409009882,0.8785872369563358,0.8349180096905991,-0.0457661157661157,-0.0055254186815219,-0.044247352941011,0.021903889978416,-0.0270361237088457,0.0309847839001695,0.0154363288657133,0.0315343788436324,0.0222940628683274,0.0472962749660342,0.027141504128087,0.0352195943349,0.0590228411127508,0.0386760084407488
GB062,gradient_boosting,classic,standardization,label,none,none,calibrate_equalized_odds,3,,,,,,0.7380074685463907,0.7756343491685378,0.8814484672853773,0.8247061333694949,-0.0657961457961457,-0.0096920853481885,-0.0295162685786558,0.0479542913616941,-0.0650065538163726,0.007131087990524,0.0136543100527797,0.0363916074978362,0.0089328820754821,0.0681814100878964,0.0339417126828906,0.0623150771090074,0.0194063255827065,0.084492740050697
GB063,gradient_boosting,classic,standardization,label,none,none,reject_option_classification,3,,,,,,0.7269904635174096,0.8689158172873833,0.7270826455375813,0.7802141222621772,-0.0081425481425481,0.0181681390582027,-0.0678168445172846,0.0034822302876312,0.0309005028517722,0.082994525850543,0.0430613382808664,0.177610954412104,0.0967604064196135,0.0428375558238952,0.0369878390530925,0.0231461346103274,0.0415432450505261,0.0241880572109943
GB064,gradient_boosting,classic,standardization,label,none,random,none,3,,,,,,0.7609945274615934,0.7813231762771591,0.9186383478228972,0.8433694726992073,-0.0364250964250964,0.0130868252813499,-0.0378740755068226,0.0708492870329134,-0.0207701377148772,0.0230157669487005,0.0347694906854412,0.0419625791112743,0.0112248687069555,0.0606106538487239,0.0286414016162683,0.0456275847314496,0.0917459904813965,0.0493406993857912
GB065,gradient_boosting,classic,standardization,label,none,random,calibrate_equalized_odds,3,,,,,,0.7499955044865224,0.7663585148215367,0.9286526539745424,0.838588723674308,-0.0542382942382942,-0.0013071141125893,-0.0358436467728283,0.0615872754476274,-0.0483894231357054,0.0098142485394719,0.0286138800779366,0.0499828500263399,0.0062572158518755,0.030250183825708,0.0266736553047502,0.062133279968277,0.0707933251742204,0.0304981339495025
